Herb_id,Field_name,Field_context
561,Pinyin_name,Xiqingguo
561,Latin_name,Chebulae Fructus Immaturus
562,Chinese_name,当药
562,Pinyin_name,Dangyao
562,Latin_name,Swertiae Herba
563,Chinese_name,虫白蜡
563,Pinyin_name,Chongbaila
563,Latin_name,Cera Chinensis
564,Chinese_name,朱砂
564,Pinyin_name,Zhusha
564,Latin_name,Cinnabaris
565,Chinese_name,朱砂根
565,Pinyin_name,Zhushagen
565,Latin_name,Ardisiae Crenatae Radix
566,Chinese_name,竹茹
566,Pinyin_name,Zhuru
566,Latin_name,Bambusae Caulis In Taenias
567,Chinese_name,自然铜
567,Pinyin_name,Zirantong
567,Latin_name,Pyritum
568,Chinese_name,血余炭
568,Pinyin_name,Xueyutan
568,Latin_name,Crinis Carbonisatus
569,Chinese_name,血竭
569,Pinyin_name,Xuejie
569,Latin_name,Draconis Sanguis
570,Chinese_name,全蝎
570,Pinyin_name,Quanxie
570,Latin_name,Scorpio
571,Chinese_name,合欢皮
571,Pinyin_name,Hehuanpi
571,Latin_name,Albiziae Cortex
572,Chinese_name,合欢花
572,Pinyin_name,Hehuanhua
572,Latin_name,Albiziae Flos
573,Chinese_name,灯盏细辛（灯盏花）
573,Pinyin_name,Dengzhanxixin
573,Latin_name,Erigerontis Herba
574,Chinese_name,红大戟
574,Pinyin_name,Hongdaji
574,Latin_name,Knoxiae Radix
575,Chinese_name,红花龙胆
575,Pinyin_name,Honghualongdan
575,Latin_name,Gentianae Rhodanthae Herba
576,Chinese_name,炙红芪
576,Pinyin_name,Zhihongqi
576,Latin_name,Hedysari Radix Praeparata Cum Melle
577,Chinese_name,红豆蔻
577,Pinyin_name,Hongdoukou
577,Latin_name,Galangae Fructus
578,Chinese_name,红粉
578,Pinyin_name,Hongfen
578,Latin_name,Hydrargyri Oxydum Rubrum
579,Chinese_name,红景天
579,Pinyin_name,Hongjingtian
579,Latin_name,Rhodiolae Crenulatae Radix Et Rhizoma
580,Chinese_name,麦冬
580,Pinyin_name,Maidong
580,Latin_name,Ophiopogonis Radix
581,Chinese_name,远志
581,Pinyin_name,Yuanzhi
581,Latin_name,Polygalae Raedix
582,Chinese_name,赤石脂
582,Pinyin_name,Chishizhi
582,Latin_name,Halloysitum Rubrum
583,Chinese_name,花蕊石
583,Pinyin_name,Huaruishi
583,Latin_name,Ophicalcitum
584,Chinese_name,苏木
584,Pinyin_name,Sumu
584,Latin_name,Sappan Lignum
585,Chinese_name,杠板归
585,Pinyin_name,Gangbanggui
585,Latin_name,Polygoni Perfoliati Herba
586,Chinese_name,巫山淫羊藿
586,Pinyin_name,Wushan yingyanghuo
586,Latin_name,Epimedii Wushanensis Folium
587,Chinese_name,牡蛎
587,Pinyin_name,Muli
587,Latin_name,Ostreae Concha
588,Chinese_name,体外培育牛黄
588,Pinyin_name,Tiwai Peiyu Niuhuang
588,Latin_name,Bovis Calculus Sativus
589,Chinese_name,何首乌
589,Pinyin_name,Heshouwu
589,Latin_name,Polygoni Multiflori Radix
590,Chinese_name,制何首乌
590,Pinyin_name,Zhiheshouwu
590,Latin_name,Polgoni Multiflori Radix Praeparata
591,Chinese_name,皂矾（绿矾）
591,Pinyin_name,Zaofan
591,Latin_name,Melanteritum
592,Chinese_name,谷芽
592,Pinyin_name,Guya
592,Latin_name,Setariae Fructus Germinatus
593,Chinese_name,龟甲
593,Pinyin_name,Guijia
593,Latin_name,Testudinis Carapax Et Plastrum
594,Chinese_name,龟甲胶
594,Pinyin_name,Guijiajiao
594,Latin_name,Testudinis Carapacis Et Plastri Colla
595,Chinese_name,补骨脂
595,Pinyin_name,Buguzhi
595,Latin_name,Psoraleae Fructus
596,Chinese_name,阿胶
596,Pinyin_name,Ejiao
596,Latin_name,Asini Corii Colla
597,Chinese_name,阿魏
597,Pinyin_name,Awei
597,Latin_name,Ferulae Resina
598,Chinese_name,忍冬藤
598,Pinyin_name,Rendongteng
598,Latin_name,Lonicerae Japonicae Caulis
599,Chinese_name,鸡内金
599,Pinyin_name,Jineijin
599,Latin_name,Galli Gigerii Endothelium Corneum
600,Chinese_name,青礞石
600,Pinyin_name,Qingmengshi
600,Latin_name,Chloriti Lapis
601,Chinese_name,苦木
601,Pinyin_name,Kumu
601,Latin_name,Picrasmae Ramulus Et Folium
602,Chinese_name,苦玄参
602,Pinyin_name,Kuxuanshen
602,Latin_name,Picriae Herba
603,Chinese_name,枫香脂
603,Pinyin_name,Fengxiangzhi
603,Latin_name,Liquidambaris Resina
604,Chinese_name,刺五加
604,Pinyin_name,Ciwujia
604,Latin_name,Acanthopanacis Senticosi Radix Et Rhizoma Seu Caulis
605,Chinese_name,明党参
605,Pinyin_name,Mingdangshen
605,Latin_name,Changii Radix
606,Chinese_name,岩白菜
606,Pinyin_name,Yanbaicai
606,Latin_name,Bergeniae Rhizoma
607,Chinese_name,金龙胆草
607,Pinyin_name,Jinlongdancao
607,Latin_name,Conyzae Herba
608,Chinese_name,金钱白花蛇
608,Pinyin_name,Jinqianbaihuashe
608,Latin_name,Bungarus Parvus
609,Chinese_name,金铁锁
609,Pinyin_name,Jintiesuo
609,Latin_name,Psammosilenes Radix
610,Chinese_name,金礞石
610,Pinyin_name,Jingmengshi
610,Latin_name,Micae Lapis Aureus
611,Chinese_name,狗脊
611,Pinyin_name,Gouji
611,Latin_name,Cibotii Rhizoma
612,Chinese_name,炉甘石
612,Pinyin_name,Luganshi
612,Latin_name,Calamina
613,Chinese_name,珍珠
613,Pinyin_name,Zhenzhu
613,Latin_name,Margarita
614,Chinese_name,珍珠母
614,Pinyin_name,Zhenzhumu 
614,Latin_name,Margaritifera Concha
615,Chinese_name,荆芥炭
615,Pinyin_name,Jingjietan
615,Latin_name,Schizonepetae Herba Carbonisata
616,Chinese_name,荆芥穗炭
616,Pinyin_name,Jingjiesuitan 
616,Latin_name,Schizonepetae Spica Carbonisata
617,Chinese_name,制草乌
617,Pinyin_name,Zh1caowu
617,Latin_name,Aconiti Kusnezoffii Radix Cocta
618,Chinese_name,草豆蔻
618,Pinyin_name,Caodoukou
618,Latin_name,Alpiniae Katsumadai Semen
619,Chinese_name,茯苓皮
619,Pinyin_name,Fulingpi
619,Latin_name,Poriae Cutis
620,Chinese_name,南板蓝根
620,Pinyin_name,Nanbanlangen
620,Latin_name,"Baphicacanthis Cusiae Rhizoma
 Et Radix"
621,Chinese_name,焦栀子
621,Pinyin_name,Jiaozhizi
621,Latin_name,Gardeniae Fructus Praeparatus
622,Chinese_name,厚朴花
622,Pinyin_name,Houpohua
622,Latin_name,Magnoliae Officinalis Flos
623,Chinese_name,轻粉
623,Pinyin_name,Qingfen
623,Latin_name,Calomelas
624,Chinese_name,哈蟆油
624,Pinyin_name,Hamayou
624,Latin_name,Ranae Oviductus
625,Chinese_name,钟乳石
625,Pinyin_name,Zhongrushi
625,Latin_name,Stalactitum
626,Chinese_name,重楼
626,Pinyin_name,Chonglou
626,Latin_name,Paridis Rhizoma
627,Chinese_name,禹余粮
627,Pinyin_name,Yuyuliang
627,Latin_name,Limonitum
628,Chinese_name,胆南星
628,Pinyin_name,Dannanxing
628,Latin_name,Arisaema Cum Bile
629,Chinese_name,独一味
629,Pinyin_name,Duyiwei
629,Latin_name,Lamiophlomis Herba
630,Chinese_name,首乌藤
630,Pinyin_name,Shouwuteng
630,Latin_name,Polygoni Multiflori Caulis
631,Chinese_name,洪连
631,Pinyin_name,Honglion
631,Latin_name,Lagotidis Herba
632,Chinese_name,珠子参
632,Pinyin_name,Zhuzishen
632,Latin_name,Panacis Majoris Rhizoma
633,Chinese_name,莲子
633,Pinyin_name,Lianzi
633,Latin_name,Nelumbinis Semen
634,Chinese_name,桃枝
634,Pinyin_name,Taozhi
634,Latin_name,Persicae Ramulus
635,Chinese_name,铁皮石斛
635,Pinyin_name,Tiepishihu
635,Latin_name,Dendrobii Officinalis Caulis
636,Chinese_name,臭灵丹草
636,Pinyin_name,Choulingdancao
636,Latin_name,Laggerae Herba
637,Chinese_name,狼毒
637,Pinyin_name,Langdu
637,Latin_name,Euphorbiae Ebracteolatae Radix
638,Chinese_name,高山辣根菜
638,Pinyin_name,Gaoshanlagencai
638,Latin_name,Pegaeophyti Radixe Tr Hizoma
639,Chinese_name,粉葛
639,Pinyin_name,Fenge
639,Latin_name,Puerariae Thomsonii Radix
640,Chinese_name,海马
640,Pinyin_name,Haima
640,Latin_name,Hippocampus
641,Chinese_name,海龙
641,Pinyin_name,Hailong
641,Latin_name,Syngnathus
642,Chinese_name,海螵蛸
642,Pinyin_name,haipiaoxiao
642,Latin_name,Sepiae Endoconcha
643,Chinese_name,通关藤
643,Pinyin_name,Tongguanteng
643,Latin_name,Marsdeniae Tenacissimae Caulis
644,Chinese_name,桑螵蛸
644,Pinyin_name,Sangpiaoxiao
644,Latin_name,Mantidis Ootheca
645,Chinese_name,黄山药
645,Pinyin_name,Huangshanyao
645,Latin_name,Dioscorea Panthaicae Rhizoma
646,Chinese_name,炙黄芪
646,Pinyin_name,Zhihuangqi
646,Latin_name,"Astragali Radix Praeparata
Cum Melle"
647,Chinese_name,黄蜀葵花
647,Pinyin_name,Huangshukuihua
647,Latin_name,Abelmoschi Corolla
648,Chinese_name,黄藤
648,Pinyin_name,Huangteng
648,Latin_name,Fibraureae Caulis
649,Chinese_name,菥蓂
649,Pinyin_name,ximing
649,Latin_name,Thlaspi Herba
650,Chinese_name,救必应
650,Pinyin_name,Jiubiying
650,Latin_name,Ilicis Rotundae Cortex
651,Chinese_name,野马追
651,Pinyin_name,Yemazhui
651,Latin_name,Eupatorii Lindleyani Herba
652,Chinese_name,野木瓜
652,Pinyin_name,Yemugua
652,Latin_name,Stauntoniae Caulis Et Folium
653,Chinese_name,蛇蜕
653,Pinyin_name,Shetui
653,Latin_name,Serpentis Periostracum
654,Chinese_name,猪胆粉
654,Pinyin_name,Zhudanfen
654,Latin_name,Suis Fellis Pul Vis
655,Chinese_name,鹿角
655,Pinyin_name,Lujiao
655,Latin_name,Cervi Cornu
656,Chinese_name,鹿角胶
656,Pinyin_name,Lujiaojiao
656,Latin_name,Cervi Cornus Colla
657,Chinese_name,鹿角霜
657,Pinyin_name,Lujiooshuong
657,Latin_name,Cervi Cornu Degelatinatum
658,Chinese_name,鹿茸
658,Pinyin_name,Lurong
658,Latin_name,Cervi Cornu Pantotrichum
659,Chinese_name,羚羊角
659,Pinyin_name,Lingyangpao
659,Latin_name,Saigae Tataricae Cornu
660,Chinese_name,淡竹叶
660,Pinyin_name,Danzhuye
660,Latin_name,Lophatheri Herba
661,Chinese_name,绵马贯众炭
661,Pinyin_name,Mianmaguanzhongtan
661,Latin_name,Dryopteridis Crassirhizomatis Rhizoma Carbonisatum
662,Chinese_name,棕榈
662,Pinyin_name,Zonglü
662,Latin_name,Trachycarpi  Petiolus
663,Chinese_name,硫黄
663,Pinyin_name,Liuhuang
663,Latin_name,Sulfur
664,Chinese_name,雄黄
664,Pinyin_name,Xionghuang
664,Latin_name,Realgar
665,Chinese_name,紫石英
665,Pinyin_name,Zishiying
665,Latin_name,Fluoritum
666,Chinese_name,紫苏梗
666,Pinyin_name,Zisugeng
666,Latin_name,Perillae Caulis
667,Chinese_name,紫珠叶
667,Pinyin_name,Zizhuye
667,Latin_name,Callicarpae Formosanae Folium
668,Chinese_name,紫萁贯众
668,Pinyin_name,Ziqiguanzhong
668,Latin_name,Osmundae Rhizoma
669,Chinese_name,蛤壳
669,Pinyin_name,Geqiao
669,Latin_name,Meretricis Concha Cyclinae Concha
670,Chinese_name,蛤蚧
670,Pinyin_name,Gejie
670,Latin_name,Gecko
671,Chinese_name,黑种草子
671,Pinyin_name,Heizhongcaozi
671,Latin_name,Nigellae Semen
672,Chinese_name,锁阳
672,Pinyin_name,Suoyang
672,Latin_name,Cynomorii Herba
673,Chinese_name,筋骨草
673,Pinyin_name,Jingucao
673,Latin_name,Ajugae Herba
674,Chinese_name,湖北贝母
674,Pinyin_name,Hubeibeimu
674,Latin_name,Fritillariae Hupehensis Bulbus
675,Chinese_name,滑石
675,Pinyin_name,Huashi
675,Latin_name,Talcum
676,Chinese_name,滑石粉
676,Pinyin_name,Huashifen
676,Latin_name,Talci Pulvis
677,Chinese_name,蓍草
677,Pinyin_name,Shicao
677,Latin_name,Achilleae Herba
678,Chinese_name,蓝布正
678,Pinyin_name,Lanbuzheng
678,Latin_name,Gei Herba
679,Chinese_name,蒲公英
679,Pinyin_name,Pugongying
679,Latin_name,Taraxaci Herba
680,Chinese_name,蜈蚣
680,Pinyin_name,Wugong
680,Latin_name,Scolopendra
681,Chinese_name,蜂房
681,Pinyin_name,Fengfang
681,Latin_name,Vespae Nidus
682,Chinese_name,蜂胶
682,Pinyin_name,Fengjiao
682,Latin_name,Propolis
683,Chinese_name,蜂蜡
683,Pinyin_name,Fengla
683,Latin_name,Cera Flava
684,Chinese_name,蜂蜜
684,Pinyin_name,Fengmi
684,Latin_name,Mel
685,Chinese_name,滇鸡血藤
685,Pinyin_name,Dianjixueteng
685,Latin_name,Kadsurae Caulis
686,Chinese_name,裸花紫珠
686,Pinyin_name,Luohuazizhu
686,Latin_name,Callicarpae Nudiflorae Folium
687,Chinese_name,榧子
687,Pinyin_name,Feizi
687,Latin_name,Torreyae Semen
688,Chinese_name,榼藤子
688,Pinyin_name,Ketengzi
688,Latin_name,Entadae Semen
689,Chinese_name,焦槟榔
689,Pinyin_name,Jiaobinglang
689,Latin_name,Arecae Semen Tostum
690,Chinese_name,磁石
690,Pinyin_name,Cishi
690,Latin_name,Magnetitum
691,Chinese_name,蜘蛛香
691,Pinyin_name,Zhizhuxiang
691,Latin_name,Valerianae Jatamansi Rhizoma Et Radix
692,Chinese_name,赭石
692,Pinyin_name,Zheshi
692,Latin_name,Haematitum
693,Chinese_name,蕲蛇
693,Pinyin_name,Qishe
693,Latin_name,Agkistrodon
694,Chinese_name,暴马子皮
694,Pinyin_name,Baomazipi
694,Latin_name,Syringae Cortex
695,Chinese_name,稻芽
695,Pinyin_name,Daoya
695,Latin_name,Oryzae Fructus Germinatus
696,Chinese_name,僵蚕
696,Pinyin_name,Jiangcan
696,Latin_name,Bombyx Batryticatus
697,Chinese_name,颠茄草
697,Pinyin_name,Dianqiecao
697,Latin_name,Belladonnae Herba
698,Chinese_name,藏菖蒲
698,Pinyin_name,Zangchangpu
698,Latin_name,Acori Calami Rhizoma
699,Chinese_name,翼首草
699,Pinyin_name,Yishoucao
699,Latin_name,Pterocephali Herba
700,Chinese_name,蟾酥
700,Pinyin_name,Chansu
700,Latin_name,Bufonis Venenum
701,Chinese_name,鳖甲
701,Pinyin_name,Biejia
701,Latin_name,Trionycis Carapax
702,Chinese_name,麝香
702,Pinyin_name,Shexiang
702,Latin_name,Moschus
703,Chinese_name,地黄
703,Pinyin_name,Dihuang
703,Latin_name,Rehmanniae Radix
